user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
127426141,0,0,2
58893462,0,1,2
249096057,0,0,4
206815859,0,0,1
79017735,0,0,3
95761491,1,1,1
220887518,0,1,2
21261374,0,0,2
172163675,0,0,1
148467772,0,0,2
40286953,0,1,2
125371499,0,0,1
135091121,1,1,1
290542222,0,0,1
165691348,0,1,2
240416489,0,0,1
116831920,0,0,1
214343410,0,0,1
80384872,0,0,2
88705345,0,0,3
176590636,0,0,1
192526458,0,0,4
254782847,0,0,1
129240163,0,0,2
193774881,0,0,1
121865430,0,0,3
208491021,0,0,2
168375605,1,1,1
32818456,0,0,1
88585138,0,0,1
195694153,1,1,1
197406178,0,0,9
105274697,1,1,1
172263364,0,0,1
210778610,0,0,2
60236480,0,0,2
132116602,0,0,1
64392327,0,1,3
99171164,0,1,3
1364546,0,0,3
62478196,0,0,1
14153959,0,0,1
95695156,0,1,2
23306116,0,0,1
3663009,0,0,1
96204317,0,1,3
231255153,0,2,4
88659639,0,1,4
254458836,0,0,3
158476996,0,0,3
83135348,0,0,6
277377524,0,0,1
126340495,0,0,5
40797591,1,1,1
255085221,1,1,1
227154329,0,0,1
189441775,0,1,5
7527129,0,0,5
99110207,0,0,3
237881427,0,0,1
91027316,0,0,1
59383825,1,1,1
230572014,0,0,3
120106834,0,1,3
196751350,0,0,1
87273930,0,0,1
190754099,0,0,2
174276289,0,0,2
154406815,0,0,1
86287245,0,0,6
72905300,0,0,2
211191233,0,0,2
295626029,0,0,1
23096237,1,1,1
148976064,0,0,1
18897058,0,1,2
161076041,0,0,1
120838793,1,2,2
164399809,0,0,1
237244349,0,0,5
300620379,0,0,1
91912195,1,1,1
219435905,0,0,2
154296520,0,0,2
147654879,0,0,1
271073348,0,1,2
26637363,0,0,2
200376716,0,3,5
59382844,0,1,10
179355520,0,0,1
216042414,0,0,3
260265776,0,0,2
215380327,0,2,3
240405101,0,0,5
254101561,0,1,2
90672622,1,1,1
75240572,0,2,6
39334748,1,1,1
294560519,0,0,4
119211545,0,2,4
174907851,0,1,4
191115240,0,0,1
33096779,0,0,2
16990576,0,1,2
54568397,0,1,3
59099129,1,2,2
129081996,0,0,1
159248043,1,2,2
25831175,0,0,1
227861587,0,0,2
129862640,0,0,1
309262440,0,0,1
115358376,0,0,1
52545855,0,0,3
134516625,0,2,7
186885794,0,0,1
223324734,0,0,1
66463490,0,0,1
67349307,0,0,4
85759872,0,0,6
159077305,0,1,5
221958385,0,0,3
40080833,0,2,4
265859320,0,0,2
155155363,1,1,1
108569990,1,1,1
285926554,0,0,2
254928785,0,1,2
67549251,0,0,1
247018069,0,0,1
95316727,0,0,1
178168238,0,0,4
182604873,0,0,1
134213189,0,1,2
206655674,0,0,1
266829332,0,0,2
126622399,0,0,1
286095646,0,0,1
6928806,0,1,7
248690176,0,0,1
153945772,0,0,3
39319649,0,0,6
96001430,0,0,2
248769067,0,0,2
191126693,0,1,9
240046261,0,0,1
256528415,0,1,3
164035963,0,0,1
250828184,1,1,1
36611463,0,0,2
49629862,0,1,2
74897172,0,0,2
241004229,0,0,1
203241031,0,0,1
169006380,0,0,1
202894728,0,0,2
138618447,0,0,1
96282673,0,0,2
103804924,0,0,3
258482885,0,0,5
66438889,0,0,4
97474440,0,1,2
135865220,0,0,7
198901867,0,0,2
147154527,0,0,1
216242027,0,0,1
84236369,0,0,1
111212436,0,1,7
72523666,0,0,3
10964000,0,0,2
249025556,1,1,1
130993597,1,1,1
103984034,0,0,1
106956838,0,1,6
61086207,0,0,6
10478285,0,0,1
216211930,0,1,4
164820245,0,1,9
129211317,0,1,2
115806772,0,0,1
307351018,0,0,1
242515341,0,0,2
160887309,0,2,5
187520593,0,0,1
9563573,0,1,3
307186538,0,0,1
204631355,1,2,2
10595342,1,1,1
178359363,0,0,1
95137775,0,0,3
240145967,1,2,2
242267002,0,0,1
177406869,0,0,1
58280709,1,1,1
182726567,0,1,4
216785107,0,1,4
146427029,1,1,1
99096740,0,0,4
116283279,0,0,2
124776658,1,2,2
176967288,0,0,1
196098976,0,1,4
21557528,0,1,2
121207655,0,0,3
236537366,0,0,1
75970863,0,0,5
300035772,0,0,1
194680258,0,0,1
241903800,0,0,3
77279068,0,1,7
233352407,0,0,1
201816765,0,1,3
18869916,0,0,2
299212897,1,1,1
148424406,0,0,1
79216711,0,0,1
80119032,0,0,4
205827348,0,0,1
200857908,0,0,1
154014392,0,0,7
239659002,0,0,1
67492611,0,0,3
218053609,0,0,2
62352668,0,1,3
221127319,0,0,1
254550709,0,1,2
30239820,0,1,2
50797633,0,1,12
245314153,0,0,8
60217594,0,0,10
8763960,0,0,1
54992167,0,0,1
247136904,0,0,1
169244260,0,0,1
276057148,0,4,6
635733,0,1,3
239646878,0,0,1
148928721,0,0,1
76190673,0,0,2
236727418,0,0,1
138725344,0,0,6
180464589,1,1,1
40280688,0,0,6
178038549,0,2,9
8567888,0,0,5
280721592,0,0,1
239413586,0,1,7
217756269,0,0,1
133439936,0,0,4
289573026,0,0,1
192742937,0,0,2
205965436,0,1,5
82807945,0,0,1
238390074,0,0,1
55502052,0,1,3
278099058,0,0,1
39869522,1,2,2
11650340,0,0,2
301110007,0,0,1
27578696,0,0,1
213241329,0,1,3
257256783,0,1,3
13227113,1,1,1
23046596,0,0,1
148674157,0,0,4
148831715,0,0,4
233135465,0,0,1
76319436,0,1,5
241091767,0,0,2
190502181,0,1,2
34040508,0,1,3
122847338,0,0,2
141873792,0,1,7
181693930,0,0,1
186483761,0,1,11
199694980,0,0,1
133268706,0,1,2
113835971,0,0,1
120237789,0,0,6
190369653,0,0,1
201889336,0,0,1
68325099,1,3,3
210112807,0,0,3
218448119,0,0,1
69467127,0,0,1
76027799,0,1,2
44231506,1,2,2
218668551,0,0,1
86433707,0,1,3
50600002,0,0,3
30588978,1,1,1
134809146,0,0,1
213929581,0,0,1
51951401,0,0,1
5949488,0,0,3
243053090,0,0,5
71680081,0,0,2
123010581,0,0,1
230321601,0,0,1
19925584,0,0,2
145980974,0,0,1
199500064,0,0,1
41883229,0,0,1
209559315,0,0,1
37123018,0,0,1
70779914,0,0,2
201743677,0,0,1
75377823,0,0,1
137334839,0,2,7
300538511,0,0,1
175290236,0,0,1
193304011,0,0,2
19510434,1,1,1
136139505,0,0,4
248258315,0,0,1
248518501,0,0,4
41843900,0,0,1
131444737,0,3,7
221430493,1,1,1
139016142,0,0,5
67628444,0,1,2
219732733,0,0,2
203712998,0,0,1
199121928,0,0,1
178414233,0,1,3
152291766,0,1,2
74874862,0,0,1
124663731,0,0,1
46585543,0,0,2
126701146,0,1,3
300136813,0,0,2
103445207,0,0,4
165239864,0,1,4
234749963,0,0,4
70126472,1,1,1
269034196,0,0,1
297379779,0,0,1
79243080,0,0,3
257449387,0,0,3
107476377,0,0,3
303525289,0,1,3
147910240,0,0,1
157338877,1,1,1
196427977,0,0,1
46542904,1,1,1
102552233,0,0,5
206560172,1,1,1
293269191,0,0,2
111425056,0,0,1
228912039,0,0,1
214252753,0,0,1
306636026,0,0,1
47728342,0,1,4
146022542,0,0,3
147079200,0,1,4
160965612,0,0,2
165073598,0,0,7
293312087,0,0,2
65173746,0,1,3
148847158,0,0,1
123696203,0,2,5
179848102,0,0,3
175063109,0,0,1
283872900,0,0,2
241862248,0,1,4
30221587,1,1,1
58439284,1,1,1
233104650,0,0,1
33995654,0,0,1
7431946,0,0,9
157469247,0,0,3
166639984,0,1,6
1135775,0,0,4
98882747,0,1,3
14551726,0,1,2
53621752,1,1,1
47887890,0,2,3
93341815,0,0,7
231026651,0,0,6
139573198,0,0,1
104408704,0,0,1
212149210,0,0,2
246626691,1,1,1
308221775,0,0,1
186069406,0,2,4
196156695,0,0,3
178344232,0,0,1
197275508,0,0,1
113224251,0,0,3
137022689,0,0,3
12169570,0,1,2
233566106,0,0,1
88492781,0,0,1
190420357,0,0,1
242639921,0,0,1
233692859,0,0,1
196609297,0,0,7
166081897,0,0,2
84585204,0,0,1
97843739,0,0,2
24841093,0,0,5
127594108,0,1,2
282755920,0,2,3
114167965,0,0,1
119624572,0,0,1
308940605,0,0,1
185914106,0,0,2
122216032,0,0,2
103690917,0,0,2
298222970,0,0,3
183999086,0,0,1
85673716,0,1,7
96771844,0,0,1
5976642,0,2,5
142151125,0,0,1
141161011,1,2,2
95461199,1,1,1
35009482,0,0,2
188189790,0,1,3
64778733,0,0,1
252044076,0,0,3
201678836,0,1,7
115571373,0,0,3
171266433,0,0,1
201026570,0,0,1
16710264,1,1,1
72329360,0,0,1
24444528,0,0,1
160640171,0,0,3
300655945,0,0,1
75092930,0,2,3
4897767,0,0,1
159946174,0,0,2
133378280,0,0,1
219822826,0,0,2
86779448,0,0,1
128173430,0,0,1
21406272,1,2,2
76933274,0,0,1
72098561,0,0,1
213650130,0,1,2
233160273,0,0,2
144762614,0,0,2
212267962,0,0,1
270806652,0,0,1
156748261,0,0,3
246949212,0,0,1
268562040,0,0,4
113039667,0,0,2
200912155,0,0,1
7273540,0,0,2
216921535,0,0,2
94019469,0,0,4
174896111,0,1,2
10810391,0,0,1
185259386,0,1,2
254497372,0,0,2
163073929,0,0,1
101022115,0,0,1
167311640,0,0,1
175941533,0,0,3
177213985,0,1,3
112199961,0,0,3
218608613,0,0,2
166228529,0,0,2
121291260,0,0,2
57905818,0,0,3
284019534,0,0,2
132014951,0,2,8
210925699,0,0,1
67729721,0,0,1
203086587,0,1,2
25863903,1,1,1
297340678,0,0,1
282739324,0,0,1
185743629,0,0,1
40051659,0,1,2
154458931,0,0,5
296439514,0,0,1
58977564,0,0,1
54553556,0,1,2
86915561,0,0,1
238411966,0,0,1
89539775,0,0,1
106054679,0,0,1
120066253,0,0,1
235194002,0,0,1
245438935,0,0,1
11718802,1,1,1
277967574,0,1,3
162894458,0,0,1
994489,0,0,5
65472820,1,1,1
169277417,0,0,1
100616360,0,0,1
69434488,0,0,6
203831787,0,0,1
114325392,0,0,2
15503746,0,0,2
177519904,0,0,2
143153541,0,0,1
161383225,0,0,1
204477246,0,0,4
180743752,1,1,1
303007171,0,0,5
254966557,1,1,1
118991581,0,1,2
196437409,0,0,1
165742641,1,1,1
173923903,0,0,1
205670497,0,0,1
172203679,0,0,1
36757524,1,1,1
157569705,1,1,1
10608804,0,0,1
64368515,0,0,2
41846650,0,0,1
209783211,0,0,1
195130514,0,0,1
250014989,0,0,1
209006754,0,0,1
138958592,1,1,1
125718224,0,0,1
201173206,0,0,2
243440565,0,0,1
57368001,0,1,4
126602285,0,0,1
3347312,0,0,3
253389413,0,0,1
61274953,0,0,1
222465255,0,0,1
129647095,0,0,1
64027842,0,1,3
70338529,0,0,1
119236075,0,0,2
81911890,0,0,2
115008799,0,0,2
169254022,0,0,1
173453295,0,0,1
303269114,0,0,1
134832575,0,1,2
90711776,0,1,2
2087859,0,0,2
214472043,0,0,1
133938767,0,0,7
285952666,0,0,1
173433898,0,0,1
191747590,0,0,1
230235878,1,1,1
111529766,0,0,1
183089914,0,0,1
161811523,0,0,1
6439568,1,1,1
244269423,0,0,1
181836347,0,0,1
262577480,0,0,1
252016836,0,0,1
149143479,0,0,1
239921853,0,0,2
71875007,0,2,3
261281192,0,0,2
21580713,0,0,2
104159428,0,0,3
225392937,0,0,2
29777760,1,1,1
242469861,1,1,1
163558271,0,0,1
233424343,0,0,1
297340487,0,0,2
274581452,0,0,1
80309714,1,1,1
22088241,0,0,1
214662323,0,0,1
131948270,0,0,1
12423315,0,0,2
210896662,0,0,4
80735594,0,0,1
78053539,0,0,3
63810706,1,1,1
59945701,0,0,7
109173829,0,0,2
157741885,0,0,1
107950496,1,1,1
202491399,0,0,3
209087920,0,1,2
272141796,0,0,1
292731142,0,0,1
124641717,0,0,2
293570114,0,0,1
279223318,0,0,1
262752300,0,0,2
257200031,0,0,1
148413660,0,0,1
184987886,0,0,3
39524248,0,1,3
156877824,0,0,1
113312586,0,0,1
41746000,0,0,1
243309251,0,0,1
17284266,0,1,3
127724511,0,0,1
196237754,0,0,1
302665101,0,0,1
8311704,0,1,2
175345951,0,1,2
71331890,0,0,1
137846274,1,1,1
110903956,0,0,1
199236587,0,0,1
158121917,0,0,1
121891688,0,1,5
59234901,0,0,3
45118807,0,0,1
162024985,0,0,1
180836607,0,0,1
60820884,1,1,1
145320311,0,1,5
110546832,0,1,2
44762681,0,0,3
47773209,0,1,2
50769696,0,0,3
266132196,0,0,1
164543231,0,1,3
29148231,1,1,1
101719689,0,0,3
18074031,0,0,2
172976494,0,1,2
111202525,0,0,1
58481977,0,0,2
110104315,0,0,1
239785586,0,0,1
275518260,0,0,1
161007736,0,0,2
15432026,0,0,2
15841586,0,0,1
201945992,0,0,1
254201131,0,0,3
176563564,0,0,1
104418870,0,0,1
115558697,0,0,1
174341713,1,1,1
64754418,0,0,4
207647609,0,0,1
113058136,0,0,1
10515535,0,0,1
28705385,0,0,1
56002861,1,1,1
59575100,0,1,2
236810183,0,0,1
52072237,1,2,2
262326400,1,1,1
90302081,0,0,1
291293152,1,1,1
176448305,0,0,1
296254406,0,0,2
63020970,0,1,2
245540957,0,0,1
237012219,0,0,1
237036035,0,1,4
194196780,0,0,2
99500959,0,0,1
201122970,0,1,3
286926470,1,1,1
3238976,0,1,2
21416874,1,1,1
88352678,0,1,3
223646498,0,0,2
34658438,0,2,3
283498338,0,0,1
121674532,0,0,1
109458201,1,1,1
118695833,0,1,5
25539892,0,1,2
79474322,1,1,1
36271979,0,1,3
129162036,1,1,1
129364343,0,0,3
142706526,0,0,3
218463646,0,0,1
209665002,0,1,2
144626100,0,0,1
259798464,0,0,2
12529679,0,0,1
73826669,1,1,1
235566877,0,0,1
184584285,0,0,1
240832135,0,0,1
99133844,0,0,4
259420989,0,0,1
171541210,0,0,2
253961136,0,0,1
33300480,1,3,3
248384252,0,0,1
8013465,0,0,2
278136010,0,0,2
197620904,0,0,4
35388317,1,1,1
82212295,0,0,1
242856576,0,0,1
181808796,0,0,1
271659144,0,0,2
14421986,0,0,2
90532259,1,2,2
230507451,0,0,2
184794116,1,1,1
115958331,0,1,2
220680498,0,1,5
262543812,0,0,1
104380136,0,0,1
301445962,0,0,1
210975085,0,0,1
1072465,0,0,2
230104818,0,0,1
89229462,0,0,1
287824954,0,0,1
293333924,0,0,1
45422636,0,0,2
88735140,0,0,1
134017049,0,0,1
302916505,0,0,2
167417654,0,0,1
63605342,1,1,1
239135689,0,0,4
158324196,0,0,2
189086011,0,1,2
103729596,0,0,1
74021124,1,1,1
169937489,0,0,1
116411567,0,0,5
14717252,0,0,3
255007865,0,0,2
239497677,0,0,1
233659279,1,1,1
281196596,0,0,1
195202264,0,0,1
265592512,0,0,2
35140004,0,2,3
262861632,0,0,5
33260507,1,1,1
27691746,1,1,1
296656295,0,1,2
200913780,0,0,5
58217836,0,0,3
18066817,0,3,4
210019205,0,0,1
113300324,0,0,3
104192353,0,1,2
198249024,0,0,1
159424645,0,0,2
223660563,0,0,1
31733621,0,0,1
215408205,0,0,1
235648821,0,0,1
207590964,0,0,1
25634320,0,0,1
53711793,0,0,2
282638848,0,0,1
92965596,0,0,1
73319987,0,0,1
280317702,0,0,1
55120589,0,1,3
55906627,0,0,1
14711056,0,1,2
77018622,0,0,1
191101874,0,0,3
5220782,0,0,2
302237901,0,0,1
62481936,0,1,7
11200326,1,1,1
9759887,0,0,2
49860185,0,0,1
175918089,0,0,1
86620865,0,0,1
173909336,1,1,1
19616379,0,0,2
207602474,0,0,1
92542467,0,0,1
65244880,0,0,1
252074145,0,0,2
118723066,0,0,4
193987636,0,0,1
195072781,0,0,2
163813292,0,0,1
309626088,0,0,1
303129589,0,0,1
86689730,1,1,1
26593066,0,0,2
82438562,0,0,1
158481258,0,0,5
250988060,0,0,2
292070264,0,0,2
199681294,0,0,1
108750879,0,0,2
149150848,0,0,1
188250158,0,0,2
157766388,0,0,1
112763045,0,2,3
135825356,0,0,1
104543500,0,0,1
37941785,0,0,2
10095386,0,0,1
88603472,0,0,2
195943868,0,1,2
165565786,0,0,1
149850626,0,0,2
199642080,1,1,1
104826174,0,0,1
199568480,0,2,3
280567820,0,0,1
121900241,0,1,3
294757149,0,0,1
296138964,0,0,1
216598286,0,0,1
268252196,0,0,1
238511591,0,0,1
114343925,0,0,1
151465345,0,0,1
144455775,1,1,1
237857246,0,0,2
277874860,0,0,1
138570935,0,1,3
259791209,0,0,1
84221022,0,0,1
210669058,0,0,1
108183518,0,1,2
196403090,0,0,1
232021495,0,0,2
148576413,0,0,1
187283749,0,0,2
162214363,0,1,4
171965445,1,1,1
189129966,0,0,1
123338258,0,0,1
100769089,0,0,2
282320568,0,1,2
110238251,1,1,1
138259286,0,1,2
142591675,0,0,1
8542204,0,1,10
177827103,0,0,3
220525938,0,0,1
86332470,0,0,1
224594322,0,0,1
159595237,1,1,1
133228469,0,1,2
265545744,0,0,1
308101403,1,1,1
184576164,0,0,1
181810697,0,0,1
61502266,0,0,1
296260221,0,0,3
273293320,0,0,1
166224568,0,0,2
51688538,0,0,1
203746661,0,0,1
39052243,1,1,1
156407138,1,1,1
252507011,0,0,1
55672384,0,0,1
253245972,0,0,1
56788879,0,0,1
106901665,0,0,1
105289933,0,0,1
178233300,0,0,1
39459129,0,0,1
26897314,0,0,1
76373413,0,0,1
26601561,0,1,4
161063960,1,1,1
109592594,0,1,3
169808233,0,0,1
50553129,0,2,4
184594362,0,0,4
134258069,0,0,1
23780966,0,0,1
273624636,0,0,1
215589538,0,0,1
261602452,0,0,2
77387906,0,0,1
164695293,0,0,2
89752173,1,2,2
301249176,0,0,1
181894864,1,1,1
200364872,0,0,1
75419274,0,0,1
298884520,0,0,2
9946133,0,1,4
102244595,0,0,1
92842632,0,0,1
937567,0,1,4
200362041,0,0,1
125145239,0,0,1
40130306,1,1,1
118101920,0,0,1
55352649,0,1,2
41847338,1,2,2
198804975,0,0,2
196113123,0,0,2
173649791,0,0,2
175711893,0,0,1
96024806,1,1,1
234929278,0,0,1
179014686,0,0,1
193076632,0,0,1
30583864,0,0,1
103563010,0,0,1
86256882,0,1,8
88290913,0,1,2
61044093,0,0,1
126372451,0,0,1
95279056,0,2,3
250375228,1,1,1
77542968,0,0,4
264198760,0,0,2
300518357,0,0,1
63763909,1,1,1
53986832,0,0,1
309138595,0,0,1
4318904,0,0,2
205730271,0,0,3
153593157,1,1,1
300345395,0,0,1
113570611,0,0,1
238830374,0,0,1
8277694,1,1,1
303467308,0,0,2
105277989,0,0,2
259130115,0,0,1
88199811,0,0,5
90571509,0,0,1
85426082,0,0,2
69946630,0,0,3
14706578,0,0,1
95380196,0,1,2
205758042,0,1,2
207262142,0,1,2
273597380,1,1,1
249643192,0,0,2
129240324,0,0,1
202961177,0,0,1
166243691,0,0,1
253469905,0,0,1
250861433,0,0,1
201283792,0,0,2
85009082,0,0,1
20724394,0,0,1
241200505,0,0,2
96504332,0,0,1
117949868,0,2,3
131732878,0,0,1
258753415,0,1,3
73518199,0,2,10
248899637,0,0,1
186022495,0,0,1
225933183,0,0,1
58298928,0,0,1
191731084,0,1,2
12673872,0,0,2
92595907,1,1,1
71323029,1,1,1
91479671,0,0,1
52731290,0,0,4
298431593,0,0,1
162748673,1,1,1
212146550,0,0,1
174204642,0,0,2
116515529,1,1,1
179044354,0,0,1
113794086,0,0,1
217303525,0,0,1
17878330,0,0,1
193315427,0,0,1
198107221,0,0,2
146003284,0,0,1
194057051,0,0,1
25827559,0,0,1
167903990,0,0,1
296979815,0,0,1
268845100,0,0,1
39663272,0,0,1
211419882,0,0,1
12312878,0,0,2
183493923,0,0,1
293305383,0,0,1
64019582,0,0,3
75134679,1,1,1
118585913,0,0,1
273817824,0,1,2
129300430,0,0,3
201974556,0,0,3
246241028,0,1,2
154330480,0,0,1
276137458,0,0,1
97578013,0,0,1
118920238,0,1,2
176225382,0,0,2
30574622,0,0,1
240497102,0,0,1
69180564,0,0,1
46021731,0,0,1
46957399,0,0,5
128651888,0,0,7
220306050,0,0,1
138656604,0,0,1
185412742,0,0,3
80650761,0,0,1
59325851,0,0,2
142494421,0,0,1
180448924,0,0,1
270228600,0,0,2
286637360,1,1,1
18611287,0,0,2
85714521,0,0,2
302942360,0,0,1
201265166,0,1,8
169250855,0,0,1
153390095,0,0,1
285085570,0,0,1
245621941,0,1,3
43284145,0,0,3
148264060,0,0,3
119428254,1,1,1
44147477,0,0,1
153823616,0,0,1
108758176,0,0,1
104721942,0,0,1
204888877,1,1,1
185710844,0,0,1
179404476,0,3,6
110899658,0,0,2
16231773,0,1,2
187056940,0,0,1
199931153,0,2,3
197245597,0,1,3
16717658,0,0,1
135554311,0,1,3
91687359,1,1,1
88344296,0,0,3
195962272,0,0,3
221657386,0,0,1
207976673,0,0,2
143339438,0,0,1
122620165,0,0,3
14416572,0,0,1
163361275,0,0,1
61834736,0,1,2
150910680,0,0,1
304294579,0,0,1
195974700,0,0,1
188167163,0,0,2
143788323,0,0,1
81139130,0,2,3
218054193,0,0,1
871990,0,0,1
238048910,0,0,2
232756470,0,0,1
93269664,0,0,1
95363375,0,0,1
215786295,0,1,2
209094130,0,0,2
171765197,0,0,2
114758044,0,0,1
226260133,0,1,4
187731882,1,1,1
184620989,0,0,1
197413514,0,0,1
37706629,0,1,2
85046830,0,0,2
162692942,0,0,1
217099682,0,0,2
22865756,0,0,1
154276203,0,0,1
228477426,0,0,1
252345719,0,0,3
88095884,0,0,1
179772319,0,0,2
208982674,0,0,1
39980669,1,1,1
75064242,0,0,1
222319850,0,0,1
214169647,0,0,1
145927933,0,0,1
187801454,0,0,1
201022896,0,0,1
61098124,0,0,1
158974308,0,2,4
169929928,0,0,2
83482045,0,0,1
136554467,1,1,1
122471552,1,1,1
108560573,0,0,2
191760370,0,0,2
167129487,0,0,1
135911271,0,0,1
17556127,0,0,1
139673932,0,0,2
304236660,0,0,1
282049154,0,0,1
256739669,0,0,1
282998252,0,0,1
210986854,0,1,2
68963476,0,0,2
21138994,0,1,2
308653033,0,0,1
110107925,0,0,5
172901122,0,0,1
145908178,0,0,1
234190577,0,0,1
47506504,0,0,1
176810372,0,0,1
80604456,0,0,2
17531316,0,0,2
290502496,0,0,1
189451813,0,0,4
192109670,0,0,1
47240858,0,0,1
104407519,0,0,1
41205215,0,0,1
16285568,0,0,1
149501464,0,0,1
70489471,0,1,2
22627659,0,0,3
112134832,0,0,1
110470534,0,0,1
197363488,0,0,1
141097888,0,0,1
182329183,0,0,1
29405242,0,0,1
142408262,0,0,2
221315846,1,1,1
11151885,0,1,3
233983451,0,0,1
138581545,0,2,3
169771622,0,0,1
182422786,0,0,1
212544433,0,0,1
159795622,0,0,1
134224287,0,0,3
95472968,0,0,1
193226877,0,0,2
149860301,0,0,1
5314150,0,0,2
194191204,0,0,2
95132622,0,0,3
150457019,0,0,1
218585765,0,1,3
196231194,0,0,3
174459790,0,1,2
218110241,0,0,1
175270022,0,0,1
301047544,0,0,1
50572608,0,1,2
296207877,0,0,1
181700777,0,0,1
79658056,0,0,1
197179748,0,0,1
299450273,0,0,1
33214968,0,0,3
288038138,0,0,1
238411403,0,0,1
38100517,0,0,1
100057229,0,1,2
181666776,1,3,3
33580866,0,2,5
1699101,0,0,1
284897470,0,0,1
215542922,0,0,1
205829374,0,0,1
159734412,0,0,2
183294889,1,2,2
171830903,0,0,1
231103175,0,0,1
137610845,0,1,4
29852387,0,0,1
20362352,0,0,2
279487658,0,0,1
276239290,0,0,1
195800610,1,2,2
191677626,0,0,1
252024637,0,1,2
249779815,0,0,1
110895915,0,0,1
214299751,0,0,2
202764759,0,1,2
225028163,0,0,2
198398830,0,1,2
302684420,0,0,1
170253449,0,0,1
180648547,0,0,3
252675449,0,0,1
61506984,0,0,1
221775355,0,0,1
223124802,0,0,1
84045371,0,0,4
117194705,0,0,2
159726428,0,0,1
115472935,0,0,1
192196598,0,0,2
92294160,1,1,1
197822805,0,0,1
190386837,0,0,1
130941814,0,0,1
210576042,0,1,3
25411448,1,1,1
137158399,0,2,4
115487966,0,0,7
213506795,0,0,1
120421832,0,0,1
33506449,0,2,3
196188671,0,0,1
216674215,0,1,2
152741550,1,1,1
93212858,0,0,1
136705294,0,0,1
151960085,0,0,1
113667989,0,0,3
197237005,0,2,3
182592900,0,0,1
168726386,0,0,4
182295415,0,1,3
153156310,0,0,2
236023531,0,0,1
127461743,1,1,1
230947875,0,0,1
171280641,0,0,1
208433111,0,0,1
124234882,0,0,2
223614273,0,0,1
155624237,0,0,1
209626174,0,0,2
145606876,0,0,3
188509200,0,1,4
118031880,0,0,1
86732465,0,0,2
259875529,0,0,1
129466241,0,0,1
185680404,0,0,1
126887624,0,0,2
9365873,1,1,1
158576100,0,1,3
105159839,1,1,1
300248088,0,0,1
208164637,0,0,1
230967602,0,0,3
144813543,0,0,2
198019368,0,0,1
65638515,1,2,2
258806371,0,0,2
216535049,0,0,1
173739924,0,0,1
135503830,0,0,1
48080423,0,0,1
166385573,0,0,2
176449171,0,1,2
175026514,0,0,1
204750078,0,0,1
150182632,0,1,2
160461131,0,0,1
193923021,0,0,1
121523105,0,0,1
72417734,0,0,3
83955783,1,1,1
2184507,1,1,1
231456970,0,0,1
149331941,0,1,3
283482222,1,1,1
3054990,0,0,3
125353580,0,0,1
300757930,0,0,1
160058529,0,0,1
212210746,0,0,1
18607065,0,0,1
99802512,0,0,2
52559629,0,0,1
111003429,0,0,1
74716918,0,0,1
33755449,0,0,1
30572170,0,1,2
129452387,1,1,1
126345126,0,0,1
94234855,0,0,1
250238131,0,1,4
17299575,0,1,2
70844556,0,0,2
89732768,0,0,3
122551425,0,0,4
36978196,0,2,3
126992940,0,0,3
119187092,0,0,1
94751685,0,0,1
35849335,1,2,2
210152510,0,0,1
211843417,0,0,1
200680033,0,0,3
1024319,0,1,2
112459307,0,0,1
72930582,0,0,1
196558392,0,0,1
294947971,0,0,1
90541290,0,0,2
199010300,0,0,1
193058986,0,0,1
55446861,1,1,1
309903146,0,0,1
17352311,1,1,1
72588600,0,0,1
42695514,1,2,2
136291039,0,0,1
183998097,0,0,5
219136646,0,0,1
187817597,0,0,1
91815420,1,1,1
300708628,1,1,1
164662285,0,0,2
280352750,1,2,2
184963003,0,0,1
53784377,0,0,1
125912054,0,0,3
33279432,1,2,2
233397077,1,1,1
257045927,0,0,1
248009721,0,0,1
152821827,0,0,1
174585005,0,0,2
153144971,1,1,1
18888504,0,1,2
262487872,0,0,1
166048025,0,0,1
73946533,0,0,1
203968405,0,1,2
40964799,0,1,3
258213980,0,0,1
71574303,0,0,2
176796706,0,0,1
132593770,0,0,2
251635136,0,0,1
208955921,0,0,1
104704406,0,0,1
174652811,0,0,1
163393202,0,0,2
188046497,0,0,2
253282893,0,0,1
234758647,0,0,1
89867101,1,1,1
134274586,1,2,2
161062314,0,1,3
155342268,0,1,2
201696785,0,0,1
158620881,0,1,2
235658693,0,0,2
119368216,0,1,2
156619742,0,0,1
274420264,0,0,1
74347105,0,2,3
26037697,0,0,1
72164008,0,0,1
293600797,0,0,2
237578633,0,0,2
179348465,0,0,1
170388829,0,0,1
90362252,0,0,1
186902489,0,0,1
56198811,1,1,1
48118779,1,1,1
30710202,0,1,2
22689481,0,1,2
211920439,0,0,2
177591797,0,0,1
166234554,0,0,1
37026839,0,1,2
105080654,0,0,1
88770649,0,0,1
90735121,0,0,1
254814380,0,0,4
33993318,1,1,1
199603191,0,0,2
220012683,0,0,2
145299659,0,0,1
304403687,0,0,1
160791508,0,0,1
75689918,0,0,2
73767750,0,0,1
222060673,0,0,2
58618147,0,0,3
121531316,1,1,1
97069030,0,0,1
9439949,0,0,2
139955299,0,0,1
51132884,0,0,2
246620676,0,0,1
1713646,0,0,2
302857051,0,0,1
53778883,1,1,1
254368479,0,0,1
234024191,0,1,4
20643309,0,1,2
112504953,0,0,1
