user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
98479901,0,0,1
98561727,0,0,4
98624963,0,0,8
98649241,0,0,11
98848653,0,0,23
98882747,0,0,3
98928829,0,0,3
99077905,0,0,34
99083518,0,0,6
99096740,0,0,4
99110207,0,0,3
99133844,0,0,4
99171164,0,0,3
99255590,0,0,3
99264709,0,0,36
99374297,0,0,8
99384490,0,0,1
99484728,0,0,1
99616757,0,0,5
99640715,0,0,1
99704390,0,0,5
99711581,0,0,2
99713453,0,0,2
99723205,0,0,5
99766416,0,0,1
100053304,0,0,2
100057229,0,0,2
100070732,0,0,1
100096071,0,0,5
100311267,0,1,17
100322840,0,0,1
100351493,0,1,5
100359523,0,0,1
100444456,0,0,3
100519466,0,0,9
100630947,0,0,3
100719181,0,1,12
100741663,0,0,4
100769089,0,0,2
100818860,0,0,3
100833937,0,0,2
100894366,0,0,18
100916842,0,0,2
100993239,0,1,8
101000574,0,0,3
101142088,0,0,4
101212067,0,0,6
101339059,0,1,14
101369449,0,0,1
101487265,0,0,1
101507558,0,0,1
101529420,0,0,3
101530848,0,0,7
101596530,0,0,14
101602586,0,1,11
101656933,0,0,2
101687527,0,0,14
101690993,0,0,38
101695880,0,0,17
101719689,0,0,3
101725007,0,0,3
101731521,0,0,1
101803777,0,0,4
101878879,0,1,16
102016550,0,0,7
102111851,0,0,2
102263723,0,0,13
102268574,0,0,7
102270213,0,0,4
102295765,0,0,11
102454403,0,0,4
102552233,0,0,5
102687513,0,0,4
102825821,0,0,36
102921672,0,0,8
102927775,0,0,6
102950472,0,0,1
103093573,0,0,3
103260848,0,0,10
103371488,0,0,13
103411746,0,0,1
103445207,0,0,4
103563010,0,0,1
103624897,0,0,5
103638409,0,0,15
103649913,0,0,1
103690917,0,0,2
103731895,0,0,15
103804924,0,0,3
103848468,0,0,4
103890656,0,0,1
103911620,0,0,2
103973922,0,0,1
103984034,0,0,1
104038561,0,0,1
104055167,0,0,3
104120883,0,1,4
104159428,0,0,3
104192353,0,0,2
104321718,0,0,1
104408704,0,0,1
104418870,0,0,1
104543500,0,0,1
104635003,0,0,1
104707698,0,0,1
104721942,0,0,1
104727643,0,0,10
104830836,0,0,4
104870123,0,0,11
105024602,0,0,1
105028982,0,0,2
105159791,0,0,5
105159839,0,0,1
105243827,0,0,10
105274697,0,0,1
105277989,0,0,2
105384518,0,0,20
105445346,0,0,4
105503045,0,0,27
105585767,0,0,1
105586920,0,0,4
105736077,0,0,4
105782521,0,0,11
105877396,0,0,20
106057222,0,0,1
106099216,0,0,1
106147454,0,0,15
106170243,0,0,5
106235885,0,0,1
106259770,0,1,8
106333903,0,0,4
106346875,0,0,1
106578843,0,0,1
106592046,0,0,3
106760673,0,1,12
106796307,0,0,15
106806146,0,0,6
106834867,0,0,9
106901665,0,0,1
106980036,0,0,14
106986812,0,0,10
107124480,0,0,3
107131506,0,0,2
107273897,0,0,5
107324790,0,0,1
107377573,0,0,17
107417121,0,0,1
107452765,0,0,46
107476377,0,0,3
107554143,0,0,1
107567915,0,0,11
107623882,0,0,2
107743243,0,0,7
107818793,0,0,5
107841348,0,0,1
107886872,0,0,1
107902370,0,0,1
107913460,0,0,4
107950496,0,0,1
107984181,0,0,2
108007732,0,0,21
108114779,0,0,5
108160472,0,0,9
108183518,0,0,2
108264287,0,0,7
108315158,0,0,1
108454875,0,0,1
108512521,0,0,1
108560573,0,0,2
108569990,0,0,1
108575170,0,0,2
108595389,0,0,11
108639015,0,0,1
108714391,0,0,1
108750879,0,0,2
108877388,0,0,2
108878910,0,0,3
108943853,0,0,2
108950666,0,0,11
109165920,0,0,2
109173829,0,0,2
109175936,0,0,8
109201849,0,0,4
109205612,0,0,15
109207860,0,1,4
109278470,0,0,1
109393227,0,0,1
109458201,0,0,1
109592594,0,0,3
109598076,0,0,1
109669093,0,0,4
109715095,0,0,4
109780632,0,0,4
110104967,0,0,2
110107925,0,0,5
110194091,0,0,2
110226344,0,0,1
110238251,0,0,1
110248234,0,0,1
110369840,0,0,10
110397537,0,0,2
110412872,0,0,1
110470534,0,0,1
110478743,0,0,9
110546460,0,0,3
110546832,0,0,2
110650041,0,0,3
110658990,0,0,9
110814860,0,0,1
110824765,0,0,8
110843185,0,0,1
110881546,0,0,13
110899658,0,0,2
110906645,0,0,11
111003065,0,0,2
111044780,0,0,5
111130695,0,0,4
111163130,0,0,7
111182405,0,0,8
111202525,0,0,1
111212436,0,0,7
111316830,0,0,5
111362598,0,0,9
111422562,0,0,7
111442295,0,0,6
111498455,0,0,1
111529766,0,0,1
111551727,0,0,9
111754806,0,0,28
112110682,0,0,5
112134832,0,0,1
112199961,0,0,3
112376397,0,0,2
112459307,0,0,1
112504953,0,0,1
112547463,0,0,2
112626210,0,0,19
112763045,0,0,3
112845094,0,0,6
112849197,0,0,6
112986636,0,0,1
112994491,0,0,1
113039667,0,0,2
113124720,0,0,5
113196318,0,0,11
113224251,0,0,3
113227222,0,0,4
113260911,0,0,1
113268833,0,0,4
113300324,0,0,3
113312586,0,0,1
113321644,0,0,1
113423671,0,0,2
113544961,0,0,5
113546110,0,0,10
113557935,0,0,2
113580708,0,0,6
113729479,0,0,1
113752996,0,1,33
114030647,0,0,12
114080968,0,0,1
114324869,0,0,12
114447625,0,0,2
114578751,0,0,2
114617787,0,0,11
114632006,0,0,1
114637687,0,0,1
114727578,0,0,23
114838001,0,0,8
114912926,0,0,1
114924461,0,0,6
114972372,0,0,2
115008799,0,0,2
115037563,0,0,15
115109218,0,0,1
115167911,0,0,9
115287826,0,0,1
115325355,0,0,1
115487966,0,0,7
115558697,0,0,1
115567288,0,0,3
115571373,0,0,3
115632831,0,0,24
115655987,0,0,1
115671217,0,0,3
115958331,0,0,2
115959445,0,0,2
115996656,0,0,16
116085629,0,0,1
116283279,0,0,2
116325720,0,0,4
116411567,0,0,5
116450986,0,0,1
116478374,0,0,1
116482142,0,0,1
116494569,0,0,4
116515230,0,0,13
116564064,0,0,35
116617462,0,0,12
116756674,0,0,1
116876958,0,0,76
116912767,0,0,7
117022366,0,0,13
117097969,0,0,1
117217039,0,0,1
117312360,0,0,1
117321969,0,0,1
117345810,0,0,16
117370965,0,0,5
117402082,0,0,1
117488479,0,0,7
117531196,0,0,32
117573012,0,0,1
117581255,0,0,1
117601858,0,0,7
117657402,0,0,2
117663927,0,0,1
117949868,0,0,3
118031880,0,0,1
118066938,0,0,1
118086742,0,0,1
118189718,0,0,3
118274084,0,0,1
118541865,0,0,28
118554131,0,0,1
118585913,0,0,1
118693973,0,0,9
118695833,0,0,5
118723066,0,1,4
118792304,0,0,2
118852041,0,0,32
118894547,0,0,3
118920238,0,0,2
118971362,0,0,15
118991581,0,0,2
119187092,0,0,1
119211545,0,0,4
119236075,0,0,2
119239620,0,0,20
119310413,0,0,6
119311184,0,0,1
119368216,0,0,2
119428254,0,0,1
119430691,0,0,1
119619506,0,0,20
119624572,0,0,1
119723223,0,0,1
119909634,0,1,6
119937035,0,0,3
119949344,0,0,2
120106834,0,0,3
120113754,0,0,3
120116659,0,0,3
120164786,0,0,1
120237789,0,0,6
120420435,0,0,1
120421832,0,0,1
120514307,0,0,2
120523185,0,0,14
120696775,0,0,2
120725727,0,0,2
120838793,0,0,2
120852852,0,0,1
121075133,0,0,1
121133260,0,0,1
121168851,0,0,2
121207655,0,0,3
121280370,0,0,5
121360145,0,0,1
121497634,0,1,9
121615038,0,0,3
121808566,0,0,1
121865430,0,0,3
121884238,0,0,4
121891688,0,0,5
121900241,0,0,3
122026623,0,0,64
122094388,0,1,19
122188548,0,0,1
122332010,0,0,2
122444332,0,0,4
122471552,0,0,1
122492047,0,0,1
122551425,0,0,4
122620165,0,0,3
122658341,0,0,4
122679931,0,0,13
122798021,0,0,16
122803519,0,1,5
122847338,0,0,2
122956129,0,0,1
123052194,0,0,1
123101539,0,0,13
123142474,0,0,1
123325040,0,0,6
123483924,0,0,1
123625432,0,0,9
123671395,0,1,3
123696203,0,0,5
123734483,0,0,7
123904490,0,0,3
123974970,0,0,3
124059151,0,2,20
124070622,0,0,3
124234882,0,0,2
124400480,0,0,6
124437057,0,0,18
124443679,0,0,9
124525404,0,0,1
124537977,0,0,1
124556386,0,0,12
124641717,0,0,2
124651043,0,0,3
124663731,0,0,1
124712421,0,0,1
124725852,0,0,28
124776658,0,0,2
124878949,0,1,5
124884511,0,0,1
125017535,0,1,14
125141344,0,1,3
125153273,0,0,1
125246281,0,0,2
125255679,0,0,1
125353580,0,0,1
125424716,0,0,1
125472731,0,0,1
125589748,0,0,3
125682446,0,0,4
125718224,0,0,1
125718913,0,1,2
125912054,0,0,3
126098408,0,0,3
126191291,0,0,24
126200826,0,0,3
126269125,0,0,14
126340495,0,0,5
126345126,0,0,1
126388107,0,0,3
126471719,0,0,2
126522515,0,0,7
126595775,0,0,6
126622399,0,0,1
126701146,0,0,3
126756731,0,0,2
126796140,0,0,3
126992940,0,0,3
127072755,0,0,15
127117386,0,0,5
127220350,0,0,11
127272741,0,0,22
127311699,0,0,12
127325079,0,0,2
127335438,0,0,24
127344335,0,0,8
127426141,0,0,2
127461743,0,0,1
127555883,0,0,21
127594108,0,1,2
127628725,0,0,23
127788996,0,0,2
127850470,0,0,5
127894126,0,0,1
127992087,0,0,1
128135136,0,0,1
128207897,0,0,13
128236624,0,0,2
128240584,0,0,1
128287411,0,0,1
128470551,0,0,6
128593044,0,0,5
128651888,0,0,7
128790593,0,0,6
128925610,0,0,8
128934005,0,0,3
129081996,0,0,1
129117376,0,0,29
129162036,0,0,1
129211317,0,0,2
129300430,0,0,3
129364343,0,0,3
129371925,0,0,1
129391396,0,0,3
129425022,0,0,1
129478138,0,0,7
129501816,0,0,2
129520075,0,0,1
129659946,0,0,1
129704982,0,0,2
129925351,0,0,3
129966650,0,0,1
130051338,0,0,3
130201800,0,0,1
130280718,0,0,6
130312302,0,0,19
130324181,0,0,9
130369238,0,0,4
130460859,0,0,8
130547869,0,0,6
130678525,0,0,1
130753596,0,0,1
130764464,0,0,2
130882834,0,0,1
130993597,0,0,1
131023125,0,0,2
131032344,0,0,2
131227694,0,0,3
131348564,0,0,15
131377772,0,0,1
131386705,0,0,4
131444737,0,0,7
131463112,0,0,10
131473057,0,0,2
131539267,0,0,1
131610144,0,0,7
131785763,0,1,17
131876863,0,0,6
131940023,0,0,15
131962554,0,0,2
131973876,0,0,7
132014951,0,0,8
132180557,0,0,8
132196353,0,0,18
132300630,0,0,25
132353043,0,0,1
132418423,0,0,4
132593770,0,0,2
132748085,0,0,20
132784716,0,0,1
132840940,0,0,1
132852256,0,0,1
132917640,0,0,1
133024750,0,0,1
133228469,0,0,2
133268317,0,0,1
133268706,0,0,2
133378280,0,0,1
133404545,0,0,2
133422169,0,0,12
133439311,0,0,1
133439936,0,0,4
133719158,0,0,1
133938767,0,0,7
133964193,0,0,1
133997970,0,0,9
134017049,0,0,1
134127685,0,0,1
134213189,0,0,2
134223421,0,0,8
134224287,0,0,3
134274586,0,0,2
134322141,0,0,32
134516625,0,0,7
134641355,0,0,9
134832575,0,0,2
134839311,0,0,5
134967717,0,0,7
135066372,0,0,1
135091121,0,0,1
135147743,0,0,7
135177440,0,0,1
135244036,0,0,16
135400225,0,0,43
135503830,0,0,1
135554311,0,0,3
135865220,0,1,7
135879753,0,0,7
136021775,0,0,6
136135322,0,0,23
136137921,0,0,8
136139505,0,0,4
136219907,0,0,1
136397050,0,0,1
136495026,0,0,10
136554467,0,0,1
136668535,0,0,1
136783755,0,0,2
136791084,0,0,3
136866564,0,0,4
136998614,0,0,2
137158399,0,0,4
137222368,0,0,3
137334839,0,0,7
137451490,0,0,1
137460095,0,0,6
137508279,0,0,5
137588230,0,0,1
137610845,0,0,4
137651115,0,0,1
137837203,0,0,4
137846274,0,0,1
137949393,0,0,1
138044624,0,0,2
138115430,0,0,3
138259286,0,1,2
138482130,0,0,5
138570935,0,0,3
138581545,0,0,3
138725344,0,0,6
138941587,0,0,102
138958592,0,0,1
139015518,0,0,2
139016142,0,0,5
139149185,0,0,2
139171297,0,0,1
139673932,0,0,2
140050187,0,0,1
140408017,0,0,7
140499826,0,0,3
140820563,0,0,5
140825164,0,0,6
140854798,0,0,4
140911953,0,0,2
141118871,0,0,1
141160698,0,0,2
141161011,0,0,2
141721383,0,0,10
141749157,0,0,1
141773234,0,0,1
141873792,0,0,7
142001340,0,0,13
142388676,0,0,1
142408262,0,0,2
142409681,0,0,1
142591675,0,0,1
142650116,0,0,2
142706526,0,0,3
142750305,0,0,5
142754561,0,0,1
142775542,0,0,6
142790708,0,0,1
142793906,0,0,12
142799594,0,0,4
142801176,0,0,1
142844201,0,0,4
142971534,0,0,1
142999522,0,0,3
143124637,0,0,1
143157943,0,0,3
143198617,0,0,1
143235127,0,0,5
143343409,0,0,1
143459727,0,0,2
143643478,0,0,17
143770130,0,0,3
143877335,0,0,28
144024725,1,1,1
144071257,0,0,21
144153802,0,0,2
144347801,0,0,4
144387163,0,0,1
144412676,0,0,1
144455775,0,0,1
144532046,0,0,3
144578181,0,0,1
144580725,0,0,8
144626100,0,0,1
144679568,0,0,1
144737094,0,0,1
144762614,0,0,2
144813543,0,0,2
144824885,0,0,2
144845684,0,0,4
144854157,0,0,1
145117004,0,0,4
145243748,0,0,4
145275657,0,0,1
145320311,0,0,5
145512685,0,0,2
145606876,0,0,3
145670348,0,0,1
145825155,0,0,3
145908178,0,0,1
145927933,0,0,1
146007471,0,0,9
146016192,0,0,3
146022542,0,0,3
146145063,0,0,5
146427029,0,0,1
146517796,0,0,2
146594813,0,0,1
146762928,0,0,1
146809006,0,0,3
146900719,0,0,1
146999982,0,0,2
147079200,0,0,4
147143958,0,0,1
147395962,0,0,2
147563118,0,0,3
147602451,0,0,1
147602462,0,0,20
147859903,0,0,13
147879598,0,0,3
147910240,0,0,1
148162764,0,0,2
148246305,0,0,2
148264060,0,0,3
148362155,0,0,45
148467772,0,0,2
148510973,0,0,15
148674157,0,0,4
148831715,0,0,4
148928721,0,0,1
149143479,0,0,1
149331941,0,0,3
149424772,0,0,1
149505485,0,0,2
149741997,0,0,1
149810726,0,0,2
149920224,0,1,14
150033540,0,0,12
150135487,0,0,8
150137344,0,0,4
150182632,0,0,2
150282867,0,0,1
150326378,0,0,2
150397316,0,1,2
150472108,0,0,1
150623264,0,0,1
150751526,0,0,14
150789931,0,0,7
150882304,0,0,8
150909485,0,0,2
150995572,0,0,6
151015947,0,0,10
151229648,0,0,14
151234988,0,0,1
151256632,0,0,2
151331732,0,0,1
151397156,0,0,1
151465345,0,0,1
151600301,0,0,4
151603712,0,0,6
151662395,0,1,4
151938509,0,0,1
151943497,0,0,2
152078939,0,0,17
152419713,0,0,16
152497084,0,0,7
152585209,0,0,12
152821827,0,0,1
152850905,0,0,1
152861732,0,0,5
152945749,1,1,1
152956403,0,0,5
152959594,0,0,22
153028703,0,0,1
153076975,0,0,6
153097805,0,0,1
153144971,0,0,1
153148942,0,1,9
153156310,0,0,2
153431729,0,0,1
153821154,0,0,10
153823616,0,0,1
153945772,0,1,3
153956921,0,0,19
153991478,0,0,3
154014392,0,0,7
154099092,1,1,1
154123088,0,0,1
154145611,0,0,3
154230723,0,0,81
154230933,0,1,44
154296520,0,0,2
154316707,0,0,1
154458931,0,0,5
154485753,0,0,2
154533830,0,1,6
154687199,0,0,7
154730370,0,0,13
154817899,0,0,3
154940949,0,0,3
155003926,0,0,4
155032068,0,0,1
155036762,0,0,1
155042139,0,0,7
155071993,0,0,2
155082814,0,0,1
155155363,0,0,1
155183068,0,0,1
155342268,0,0,2
155420511,0,0,5
155673786,0,0,44
155718820,0,0,7
155772849,0,0,3
155881626,0,0,9
155919035,0,0,32
155963474,0,0,4
155964819,0,0,1
156071982,0,0,10
156297441,0,0,2
156303898,0,0,1
156379077,0,1,8
156407138,0,0,1
156407373,0,0,9
156426681,0,0,4
156440750,0,0,1
156565178,0,0,28
156615447,0,0,14
156619742,0,0,1
156675178,0,0,19
156748261,0,0,3
156818121,0,0,14
156879739,0,0,6
156941467,0,0,1
156946266,0,0,1
156965566,0,0,4
157058673,0,0,2
157080495,0,0,5
157095466,0,0,2
157235483,0,0,8
157275758,0,0,5
157338877,0,0,1
157341587,0,0,10
157391838,0,0,4
157469247,0,0,3
157530604,0,0,1
157569705,0,0,1
157636450,0,0,33
157692363,0,1,2
157766388,0,0,1
157811997,0,0,1
157899431,0,0,6
158121917,0,0,1
158136791,0,1,7
158159336,0,0,2
158173228,0,0,1
158277459,0,0,5
158324196,0,0,2
158363887,0,0,1
158429732,0,0,1
158476996,0,0,3
158481258,0,1,5
158495272,0,0,5
158561350,0,0,2
158576100,0,0,3
158608850,0,0,6
158620881,0,0,2
158655503,0,0,2
158828239,0,0,1
158877899,0,0,1
158891314,0,0,2
158944454,0,0,2
158974308,0,0,4
159077305,0,0,5
159114904,0,0,9
159248043,0,0,2
159277759,0,0,1
159365538,0,0,3
159371621,0,0,13
159411437,0,0,7
159424645,0,0,2
159428605,0,0,11
159484357,0,0,9
159524722,0,0,4
159535257,0,0,1
159595237,0,0,1
159726428,0,0,1
159734412,0,0,2
159800136,0,0,41
159812802,0,0,1
159852613,0,0,2
159946174,0,0,2
159994178,0,0,5
160042745,0,0,1
160162882,0,0,1
160288335,0,0,7
160299889,0,0,4
160427210,0,0,2
160461131,0,0,1
160469883,0,0,2
160640171,0,0,3
160767652,0,0,2
160791508,0,0,1
160883669,0,0,9
160887309,0,0,5
160965612,0,0,2
161007736,0,0,2
161013852,0,0,10
161062314,0,0,3
161063960,0,0,1
161117453,0,0,1
161139120,0,0,2
161140815,0,0,2
161240367,0,0,1
161248480,0,0,2
161338471,0,0,3
161366228,0,1,14
161383225,0,0,1
161384593,0,0,6
161623464,0,0,5
161632739,0,0,1
161657866,0,0,1
161659407,0,0,7
161663718,0,0,3
161759944,0,0,5
161772384,0,0,9
161811523,0,0,1
161816812,0,0,11
161896440,0,0,13
161991221,0,0,15
162076421,0,0,7
162081645,0,2,5
162214363,0,0,4
162288536,0,0,23
162319568,0,0,4
162319690,0,0,3
162321309,0,0,1
162370266,0,0,1
162421622,0,0,12
162453723,0,0,7
162543176,0,0,3
162649407,0,0,1
162809784,0,0,1
163001223,0,0,1
163140792,0,0,3
163162333,0,0,9
163281091,0,0,4
163308692,1,1,1
163361275,0,0,1
163393202,0,0,2
163415496,0,0,1
163432200,0,0,14
163617342,0,0,5
163669475,0,0,7
163712958,0,0,11
163896673,0,0,3
163930591,0,0,12
163968268,0,0,2
163972488,0,0,6
164097534,0,0,3
164296368,0,0,3
164318687,0,0,12
164475918,0,0,15
164511211,0,0,14
164543231,0,0,3
164695293,0,0,2
164761364,0,0,4
164820245,0,0,9
165065938,0,0,3
165073598,0,0,7
165101762,0,1,14
165216496,0,0,12
165239864,0,0,4
165240612,0,0,2
165356998,0,0,1
165565786,0,0,1
165608075,0,0,1
165691348,0,0,2
165742641,0,0,1
165755355,0,1,13
165779930,0,0,5
165851788,0,0,3
165877735,0,0,1
166081897,0,0,2
166084307,0,0,1
166125977,0,0,1
166224568,0,0,2
166228529,0,0,2
166374827,0,0,4
166385573,0,0,2
166604341,0,0,1
166639984,0,0,6
166669789,0,0,18
166753156,0,0,5
166863117,0,0,37
166880158,0,0,5
166927601,0,0,5
167013261,0,0,11
167017825,0,0,5
167106826,0,0,2
167118460,0,0,6
167153680,0,0,1
167167647,0,0,13
167194020,0,0,8
167202599,0,0,5
167277296,0,0,2
167302978,0,0,1
167333229,0,0,1
167360036,0,0,1
167417654,0,0,1
167785065,0,0,1
167815968,0,0,10
167901416,0,0,8
167985276,0,0,5
168031436,0,0,10
168053527,0,0,7
168082750,0,0,2
168094655,0,0,2
168152540,0,0,1
168163793,0,0,23
168244631,0,0,9
168324795,0,0,7
168349102,0,0,1
168375605,0,0,1
168539881,0,0,8
168641975,0,0,4
168726386,0,0,4
168771588,0,0,2
168881981,0,0,3
169006380,0,0,1
169054646,0,0,2
169254022,0,0,1
169653526,0,0,1
169684620,0,0,1
169771622,0,0,1
169808233,0,0,1
169929928,0,0,2
170068207,0,0,10
170095814,0,0,6
170172944,0,0,8
170198088,0,0,3
170201716,0,0,7
170215786,0,0,3
170377069,0,0,1
170460109,0,0,7
170474212,0,0,2
170485590,0,0,17
170491009,0,0,5
170570863,0,0,1
170591712,0,0,5
170711828,0,0,1
170911456,0,0,2
170947678,0,0,1
171015775,0,0,4
171067153,0,0,24
171160183,0,0,2
171266433,0,0,1
171315014,0,0,1
171383863,0,0,4
171418611,1,2,2
171512034,0,0,1
171580979,0,0,1
171611544,0,0,2
171691017,0,0,6
171847029,0,0,6
171965445,0,0,1
172111265,0,0,2
172145195,0,0,1
172163675,0,0,1
172203679,0,0,1
172381385,0,0,6
172434236,0,0,4
172470005,0,1,7
172518437,0,0,27
172666220,0,0,5
172771532,0,0,7
172795625,0,0,4
172842461,0,0,2
172854515,0,0,1
173102243,0,0,1
173249224,0,0,2
173344308,0,0,1
173382820,0,0,3
173434036,0,0,3
173453295,0,0,1
173649791,0,0,2
173846745,0,0,2
173859218,0,0,7
173909336,0,0,1
173940259,0,0,4
174002551,0,0,6
174137629,0,0,5
174204642,0,0,2
174226719,0,0,5
174287424,0,0,2
174341713,0,0,1
174386411,0,0,1
174459790,0,0,2
174507916,0,0,4
174585005,0,0,2
174633348,0,0,9
174674290,0,0,4
174698259,0,0,1
174709157,0,0,1
174762197,0,0,4
174838943,0,0,4
174896111,0,0,2
174907851,0,0,4
174923254,0,0,12
175001491,0,0,15
175026514,0,0,1
175033323,0,0,1
175150816,0,0,2
175263669,0,1,5
175345951,0,0,2
175447188,0,0,8
175918089,0,0,1
175941533,0,0,3
175948419,0,0,6
176033341,0,0,1
176223416,0,0,3
176225382,0,0,2
176261926,0,0,2
176284441,0,0,1
176318036,0,0,1
176354321,0,0,4
176448305,0,0,1
176449171,0,0,2
176539817,0,0,2
176590636,0,0,1
176810372,0,0,1
176929122,0,0,7
176967288,0,0,1
177050329,0,1,5
177213985,0,0,3
177444568,0,0,2
177519904,0,0,2
177591797,0,0,1
177625788,0,0,5
177827103,0,0,3
177976130,0,0,1
178003047,0,0,3
178038549,0,0,9
178233300,0,0,1
178396764,0,0,1
178414233,0,0,3
178465090,0,0,2
178574781,0,0,3
178605069,0,0,4
178698811,0,0,1
178789623,0,1,2
178964139,0,0,8
179001580,1,1,1
179077731,0,0,5
179347474,0,0,5
179390131,0,0,3
179394166,0,0,2
179404476,0,0,6
179481154,0,0,1
179733218,0,0,1
179936723,0,0,3
179938717,0,0,1
180206904,0,0,3
180236782,0,0,3
180283418,0,0,4
180501401,0,0,2
180612782,0,0,1
180648547,0,0,3
180743752,0,0,1
180753437,0,0,6
180801118,0,1,2
180901075,0,0,23
181002117,0,0,9
181010210,0,0,6
181070203,0,0,2
181118785,0,0,1
181158622,0,0,4
181291605,0,0,3
181385269,0,0,2
181453879,0,0,6
181564172,0,0,5
181593489,0,0,1
181597796,0,0,1
181608676,0,0,3
181638799,0,0,4
181666776,0,0,3
181808796,0,0,1
181819729,0,0,1
181850506,0,0,2
181894864,0,0,1
182220992,0,0,2
182229935,0,0,9
182295415,0,0,3
182326985,0,0,1
182399789,0,0,17
182422786,0,0,1
182426216,0,0,1
182491331,0,0,2
182499490,0,0,12
182557942,0,0,3
182593878,0,0,6
182604873,0,0,1
182726567,0,0,4
182771524,0,0,1
182835747,0,0,7
182851135,0,0,7
182883046,1,1,1
182961604,0,0,3
183048608,0,0,3
183068343,0,0,1
183089914,0,0,1
183103599,0,0,1
183241744,0,0,2
183294889,0,0,2
183306243,0,0,2
183315077,0,0,4
183337134,0,0,1
183382406,0,1,4
183450002,0,0,6
183490713,0,1,3
183574382,0,0,9
183838531,0,0,3
183983684,0,0,2
183998097,0,0,5
183999086,0,0,1
184215735,1,1,1
184314651,0,0,3
184519153,0,0,1
184554757,0,0,2
184584285,0,0,1
184592379,0,0,1
184594362,0,0,4
184694766,0,0,6
184885148,0,0,1
184987886,0,0,3
184987922,0,0,3
185079540,0,0,11
185130561,0,0,2
185258131,0,0,8
185259386,0,0,2
185268529,0,0,1
185272838,0,0,1
185390486,0,0,1
185494712,0,0,2
185680404,0,0,1
185743629,0,0,1
185825658,0,0,1
185914106,0,0,2
185959000,0,0,1
186022495,0,0,1
186040249,0,1,8
186069406,0,0,4
186099130,0,0,1
186167611,0,0,1
186194652,0,0,2
186305384,0,0,1
186310598,0,0,3
186323628,0,0,1
186344581,0,0,5
186483761,0,0,11
186517004,0,0,3
186642906,0,0,6
186673066,0,0,6
186932671,0,0,2
187283749,0,0,2
187462398,0,0,1
187463594,0,0,31
187484302,0,0,3
187520593,0,0,1
187545648,0,1,2
187692242,0,0,1
187731882,0,0,1
187999074,0,0,1
188056897,0,0,1
188167163,0,0,2
188233566,0,0,1
188250158,0,0,2
188266554,0,0,3
188386352,0,0,1
188394070,0,0,2
188509200,0,0,4
188615226,0,0,1
188681523,0,0,2
188910738,0,0,3
188949150,0,0,11
188988198,0,0,5
189086011,0,0,2
189123038,0,0,1
189129966,0,0,1
189177145,0,0,1
189191657,0,0,1
189272257,0,1,2
189304702,0,2,4
189398521,0,0,1
189424582,0,0,1
189441775,0,0,5
189734107,0,0,20
189795214,0,0,2
189813843,0,0,2
189818681,0,0,1
189858084,0,0,14
189866742,0,0,2
190016182,0,0,1
190022459,0,0,3
190060278,0,0,7
190070011,0,0,1
190191843,0,0,8
190305835,0,0,5
190502181,0,0,2
190650796,0,0,3
190675881,0,0,4
190708114,0,0,3
191101874,0,0,3
191126693,0,0,9
191365887,0,0,4
191477470,0,0,1
191576449,0,0,2
191637518,0,0,1
191677626,0,0,1
191731084,0,0,2
191747590,0,0,1
191975517,0,0,1
191979928,0,0,17
191988742,0,0,1
192105970,0,0,3
192170147,0,0,14
192503967,0,0,7
192526458,0,0,4
192538478,0,0,2
192742937,0,0,2
192772707,0,0,1
192861545,0,0,1
193087158,0,0,2
193103684,0,0,18
193129684,0,0,4
193156880,0,0,12
193196975,0,0,3
193304011,0,0,2
193486352,0,0,6
193987636,0,0,1
194111617,0,0,1
194191204,0,0,2
194207397,0,0,3
194305157,0,0,2
194432540,0,0,2
194491088,0,0,1
194544287,0,0,1
194641575,0,0,3
194670621,0,0,11
194820693,0,0,1
194854693,0,0,4
194872360,0,0,3
194885661,0,0,1
194893507,0,0,2
194970068,0,1,7
195065296,0,0,1
195072781,0,0,2
195105284,0,1,8
195171884,0,0,2
195414910,0,0,8
195584941,0,0,2
195607832,0,0,3
195694153,0,0,1
195780309,0,0,8
195800610,0,0,2
195943868,0,0,2
195962272,0,0,3
195968966,0,0,1
195974700,0,0,1
196066421,0,0,10
196156695,0,1,3
196188671,0,0,1
196223620,0,0,3
196403090,0,0,1
196498799,0,0,1
196558392,0,0,1
196595568,0,0,8
196609297,0,0,7
196862501,0,1,5
196931524,0,0,1
197190654,0,0,8
197237005,0,0,3
197279094,0,0,1
197288410,0,0,1
197302530,0,0,3
197328486,0,0,1
197363488,0,0,1
197364659,0,0,1
197406178,0,0,9
197413514,0,0,1
197458771,0,0,1
197501773,0,0,1
197571337,0,0,2
197579025,0,1,5
197620904,0,0,4
197652539,0,0,6
197724494,0,0,1
197732882,0,0,1
197904909,0,0,28
197918145,0,0,1
197949629,0,0,6
197966478,0,0,6
198081354,0,0,9
198105109,0,0,4
198156213,1,1,1
198249024,0,0,1
198346312,0,0,5
198398830,0,1,2
198561746,0,0,1
198573013,0,0,6
198605042,0,0,1
198722652,0,0,2
198735293,0,0,27
198782797,0,0,1
198804975,0,0,2
198850929,0,0,4
198901867,0,0,2
198914333,0,0,2
199051694,0,0,3
199298990,0,0,2
199500064,0,0,1
199603191,0,0,2
199628395,0,0,8
199637398,0,0,1
